"","x"
"4363","CK002SA0987"
"4364","CK002SA0993"
"4365","CK002SA0994"
"4366","CK002SA0995"
"4367","CK002SA0997"
"4368","CK002SA1000"
"4369","CK002SA1001"
"4370","CK002SA1006"
"4371","CK002SA1008"
"4372","CK002SA1009"
"4373","CK002SA1010"
"4374","CK002SA1011"
"4375","CK002SA1012"
"4376","CK002SA1016"
"4377","CK002SA1017"
"4378","CK002SA1019"
"4379","CK002SA1021"
"4380","CK002SA1022"
"4381","CK002SA1023"
"4382","CK002SA1025"
"4383","CK002SA1026"
"4384","CK002SA1027"
"4385","CK002SA1032"
"4386","CK002SA1033"
"4387","CK002SA1035"
"4388","CK002SA1046"
"4389","CK002SA1058"
"4390","CK002SA1079"
"4391","CK002SA1093"
"4392","CK002SA1095"
"4393","CK002SA1103"
"4394","CK002SA1105"
"4395","CK002SA1106"
"4396","CK002SA1107"
"4397","CK002SA1111"
"4398","CK002SA1115"
"4399","CK002SA1116"
"4400","CK002SA1117"
"4401","CK002SA1123"
"4402","CK002SA1126"
"4403","CK002SA1127"
"4404","CK002SA1139"
"4405","CK079SA0137"
"4406","CK079SA0138"
"4407","CK079SA0140"
"4408","CK079SA0141"
"4409","CK079SA0142"
"4410","CK079SA0143"
"4411","CK079SA0144"
"4412","CK079SA0145"
"4413","CK079SA0148"
"4414","CK079SA0149"
"4415","CK079SA0150"
"4416","CK079SA0154"
"4417","CK079SA0155"
"4418","CK079SA0156"
"4419","CK079SA0157"
"4420","CK079SA0159"
"4421","CK079SA0160"
"4422","CK079SA0161"
"4423","CK079SA0167"
"4424","CK079SA0168"
"4425","CK079SA0169"
"4426","CK079SA0170"
"4427","CK079SA0173"
"4428","CK079SA0176"
"4429","CK079SA0177"
"4430","CK079SA0179"
"4431","CK079SA0180"
"4432","CK079SA0182"
"4433","CK079SA0184"
"4434","CK079SA0186"
"4435","CK079SA0188"
"4436","CK079SA0190"
"4437","CK079SA0192"
"4438","CK079SA0193"
"4439","CK079SA0194"
"4440","CK079SA0195"
"4441","CK079SA0197"
"4442","CK079SA0198"
"4443","CK079SA0199"
"4444","CK079SA0201"
"4445","CK079SA0202"
"4446","CK079SA0203"
"4447","CK079SA0204"
"4448","CK079SA0205"
"4449","CK079SA0206"
"4450","CK079SA0208"
"4451","CK079SA0210"
"4452","CK079SA0212"
"4453","CK079SA0213"
"4454","CK079SA0216"
"4455","CK079SA0217"
"4456","CK079SA0219"
"4457","CK079SA0220"
"4458","CK079SA0222"
"4459","CK079SA0223"
"4460","CK079SA0224"
"4461","CK079SA0226"
"4462","CK079SA0230"
"4463","CK079SA0231"
"4464","CK079SA0232"
"4465","CK079SA0233"
"4466","CK079SA0236"
"4467","CK079SA0238"
"4468","CK079SA0239"
"4469","CK079SA0240"
"4470","CK079SA0241"
"4471","CK079SA0242"
"4472","CK079SA0246"
"4473","CK079SA0247"
"4474","CK079SA0248"
"4475","CK079SA0250"
"4476","CK079SA0254"
"4477","CK079SA0256"
"4478","CK079SA0258"
"4479","CK079SA0262"
"4480","CK079SA0263"
"4481","CK079SA0264"
"4482","CK079SA0265"
"4483","CK079SA0267"
"4484","CK079SA0269"
"4485","CK079SA0270"
"4486","CK079SA0271"
"4487","CK079SA0273"
"4488","CK079SA0274"
"4489","CK079SA0276"
"4490","CK079SA0277"
"4491","CK079SA0278"
"4492","CK079SA0279"
"4493","CK079SA0280"
"4494","CK079SA0281"
"4495","CK079SA0284"
"4496","CK079SA0286"
"4497","CK079SA0287"
"4498","CK079SA0288"
"4499","CK079SA0290"
"4500","CK079SA0291"
"4501","CK079SA0294"
"4502","CK079SA0295"
"4503","CK079SA0296"
"4504","CK079SA0297"
"4505","CK079SA0298"
"4506","CK079SA0299"
"4507","CK079SA0300"
"4508","CK079SA0303"
"4509","CK079SA0305"
"4510","CK079SA0310"
"4511","CK079SA0313"
"4512","CK079SA0315"
"4513","CK079SA0316"
"4514","CK079SA0318"
"4515","CK079SA0319"
"4516","CK079SA0320"
"4517","CK079SA0321"
"4518","CK079SA0322"
"4519","CK079SA0325"
"4520","CK079SA0326"
"4521","CK079SA0327"
"4522","CK079SA0328"
"4523","CK079SA0331"
"4524","CK079SA0333"
"4525","CK079SA0335"
"4526","CK079SA0337"
"4527","CK079SA0338"
"4528","CK079SA0339"
"4529","CK079SA0340"
"4530","CK079SA0341"
"4531","CK079SA0343"
"4532","CK079SA0344"
"4533","CK079SA0346"
"4534","CK079SA0347"
"4535","CK079SA0348"
"4536","CK079SA0350"
"4537","CK079SA0351"
"4538","CK079SA0352"
"4539","CK079SA0354"
"4540","CK079SA0355"
"4541","CK079SA0356"
"4542","CK079SA0357"
"4543","CK079SA0360"
"4544","CK079SA0362"
"4545","CK079SA0363"
"4546","CK079SA0365"
"4547","CK079SA0366"
"4548","CK079SA0367"
"4549","CK079SA0368"
"4550","CK079SA0369"
"4551","CK079SA0370"
"4552","CK079SA0373"
"4553","CK079SA0375"
"4554","CK079SA0382"
"4555","CK079SA0383"
"4556","CK079SA0384"
"4557","CK079SA0385"
"4558","CK079SA0386"
"4559","CK079SA0387"
"4560","CK079SA0388"
"4561","CK079SA0391"
"4562","CK079SA0395"
"4563","CK079SA0402"
"4564","CK079SA0412"
"4565","CK079SA0436"
"4566","CK079SA0456"
"4567","CK079SA0460"
"4568","CK079SA0488"
"4569","CK079SA0496"
"4570","CK079SA0497"
"4571","CK079SA0505"
"4572","CK079SA0510"
"4573","CK079SA0516"
"4574","CK079SA0519"
"4575","CK079SA0524"
"4576","CK079SA0526"
"4577","CK079SA0527"
"4578","CK079SA0529"
"4579","CK079SA0530"
"4580","CK079SA0531"
"4581","CK079SA0533"
"4582","CK079SA0535"
"4583","CK079SA0538"
"4584","CK079SA0540"
"4585","CK079SA0542"
"4586","CK079SA0545"
"4587","CK079SA0549"
"4588","CK079SA0550"
"4589","CK079SA0551"
"4590","CK079SA0553"
"4591","CK079SA0555"
"4592","CK079SA0556"
"4593","CK079SA0558"
"4594","CK079SA0560"
"4595","CK079SA0561"
"4596","CK079SA0562"
"4597","CK079SA0564"
"4598","CK079SA0568"
"4599","CK079SA0571"
"4600","CK079SA0572"
"4601","CK079SA0574"
"4602","CK079SA0576"
"4603","CK079SA0578"
"4604","CK079SA0581"
"4605","CK079SA0582"
"4606","CK079SA0585"
"4607","CK079SA0586"
"4608","CK079SA0587"
"4609","CK079SA0781"
"4610","CK079SA0782"
"4611","CK079SA0783"
"4612","CK079SA0793"
"4613","CK079SA0795"
"4614","CK079SA0798"
"4615","CK079SA0799"
"4616","CK079SA0802"
"4617","CK079SA0806"
"4618","CK079SA0808"
"4619","CK079SA0811"
"4620","CK079SA0813"
"4621","CK079SA0819"
"4622","CK079SA0824"
"4623","CK079SA0826"
"4624","CK079SA0827"
"4625","CK079SA0828"
"4626","CK079SA0829"
"4627","CK079SA0831"
"4628","CK079SA0832"
"4629","CK079SA0835"
"4630","CK079SA0838"
"4631","CK079SA0839"
"4632","CK079SA0840"
"4633","CK079SA0841"
"4634","CK079SA0842"
"4635","CK079SA0843"
"4636","CK079SA0844"
"4637","CK079SA0845"
"4638","CK079SA0850"
"4639","CK079SA0861"
"4640","CK079SA0868"
"4641","CK079SA0869"
"4642","CK079SA0870"
"4643","CK079SA0871"
"4644","CK079SA0873"
"4645","CK079SA0875"
"4646","CK079SA0876"
"4647","CK079SA0877"
"4648","CK079SA0882"
"4649","CK079SA0884"
"4650","CK079SA0885"
"4651","CK079SA0888"
"4652","CK079SA0889"
"4653","CK079SA0893"
"4654","CK079SA0896"
"4655","CK079SA0897"
"4656","CK079SA0898"
"4657","CK079SA0900"
"4658","CK079SA0908"
"4659","CK079SA0909"
"4660","CK079SA0910"
"4661","CK079SA0925"
"4662","CK079SA0937"
"4663","CK079SA0942"
"4664","CK079SA0943"
"4665","CK079SA0944"
"4666","CK079SA0949"
"4667","CK079SA0951"
"4668","CK079SA0957"
"4669","CK079SA0960"
"4670","CK079SA0962"
"4671","CK079SA0965"
"4672","CK079SA0967"
"4673","CK079SA0969"
"4674","CK079SA0971"
"4675","CK079SA0976"
"4676","CK079SA0979"
"4677","CK079SA0980"
"4678","CK079SA0982"
"4679","CK079SA0984"
"4680","CK079SA0997"
"4681","CK079SA1001"
"4682","CK079SA1003"
"4683","CK079SA1007"
"4684","CK079SA1008"
"4685","CK079SA1010"
"4686","CK079SA1012"
"4687","CK079SA1018"
"4688","CK079SA1019"
"4689","CK079SA1028"
"4690","CK079SA1029"
"4691","CK079SA1046"
"4692","CK079SA1047"
"4693","CK079SA1048"
"4694","CK079SA1050"
"4695","CK079SA1051"
"4696","CK079SA1053"
"4697","CK079SA1057"
"4698","CK079SA1060"
"4699","CK079SA1061"
"4700","CK079SA1062"
"4701","CK079SA1068"
"4702","CK079SA1070"
"4703","CK079SA1071"
"4704","CK079SA1072"
"4705","CK079SA1074"
"4706","CK079SA1075"
"4707","CK079SA1076"
"4708","CK079SA1078"
"4709","CK079SA1079"
"4710","CK079SA1081"
"4711","CK079SA1082"
"4712","CK079SA1085"
"4713","CK079SA1086"
"4714","CK079SA1088"
"4715","CK079SA1091"
"4716","CK079SA1092"
"4717","CK079SA1094"
"4718","CK079SA1095"
"4719","CK079SA1096"
"4720","CK079SA1099"
"4721","CK079SA1100"
"4722","CK079SA1103"
"4723","CK079SA1107"
"4724","CK079SA1108"
"4725","CK079SA1111"
"4726","CK079SA1112"
"4727","CK079SA1115"
"4728","CK079SA1122"
"4729","CK079SA1127"
"4730","CK079SA1138"
"4731","CK079SA1139"
"4732","CK079SA1142"
"4733","CK079SA1145"
"4734","CK079SA1146"
"4735","CK079SA1147"
"4736","CK079SA1149"
"4737","CK079SA1153"
"4738","CK079SA1154"
"4739","CK079SA1155"
"4740","CK079SA1163"
"4741","CK079SA1165"
"4742","CK079SA1166"
"4743","CK079SA1170"
"4744","CK079SA1172"
"4745","CK079SA1174"
"4746","CK079SA1178"
"4747","CK079SA1184"
"4748","CK079SA1191"
"4749","CK079SA1193"
"4750","CK079SA1200"
"4751","CK079SA1202"
"4752","CK079SA1204"
"4753","CK079SA1207"
"4754","CK079SA1209"
"4755","CK079SA1212"
"4756","CK079SA1214"
"4757","CK079SA1216"
"4758","CK079SA1217"
"4759","CK079SA1221"
"4760","CK079SA1223"
"4761","CK079SA1227"
"4762","CK079SA1232"
"4763","CK079SA1233"
"4764","CK079SA1235"
"4765","CK079SA1236"
"4766","CK079SA1240"
"4767","CK079SA1242"
"4768","CK079SA1244"
"4769","CK079SA1247"
"4770","CK079SA1251"
"4771","CK079SA1253"
"4772","CK079SA1257"
"4773","CK079SA1258"
"4774","CK079SA1261"
"4775","CK079SA1262"
"4776","CK079SA1263"
"4777","CK079SA1264"
"4778","CK079SA1266"
"4779","CK079SA1268"
"4780","CK079SA1269"
"4781","CK079SA1270"
"4782","CK079SA1271"
"4783","CK079SA1272"
"4784","CK079SA1276"
"4785","CK079SA1278"
"4786","CK079SA1280"
"4787","CK079SA1282"
"4788","CK079SA1288"
"4789","CK079SA1291"
"4790","CK079SA1292"
"4791","CK079SA1297"
"4792","CK079SA1300"
"4793","CK079SA1302"
"4794","CK079SA1304"
"4795","CK079SA1306"
"4796","CK079SA1308"
"4797","CK079SA1309"
"4798","CK079SA1310"
"4799","CK079SA1312"
"4800","CK079SA1313"
"4801","CK079SA1314"
"4802","CK079SA1315"
"4803","CK079SA1316"
"4804","CK079SA1317"
"4805","CK079SA1318"
"4806","CK079SA1319"
"4807","CK079SA1320"
"4808","CK079SA1321"
"4809","CK079SA1323"
"4810","CK079SA1325"
"4811","CK079SA1327"
"4812","CK079SA1329"
"4813","CK079SA1330"
"4814","CK079SA1334"
"4815","CK079SA1338"
"4816","CK079SA1339"
"4817","CK079SA1341"
"4818","CK079SA1344"
"4819","CK079SA1345"
"4820","CK079SA1347"
"4821","CK079SA1348"
"4822","CK079SA1349"
"4823","CK079SA1350"
"4824","CK079SA1351"
"4825","CK079SA1354"
"4826","CK079SA1355"
"4827","CK079SA1356"
"4828","CK079SA1358"
"4829","CK079SA1359"
"4830","CK079SA1362"
"4831","CK079SA1363"
"4832","CK079SA1364"
"4833","CK079SA1365"
"4834","CK079SA1367"
"4835","CK079SA1760"
"4836","CK079SA1763"
"4837","CK079SA1766"
"4838","CK079SA1771"
"4839","CK079SA1784"
"4840","CK079SA1785"
"4841","CK079SA1791"
"4842","CK079SA1802"
"4843","CK079SA1803"
"4844","CK079SA1806"
"4845","CK079SA1808"
"4846","CK079SA1813"
"4847","CK079SA1822"
"4848","CK079SA2204"
"4849","CK079SA2867"
"4850","CK079SA2868"
"4851","CK079SA2869"
"4852","CK079SA2872"
"4853","CK079SA2874"
"4854","CK079SA2876"
"4855","CK079SA2879"
"4856","CK079SA2880"
"4857","CK079SA2881"
"4858","CK079SA2883"
"4859","CK079SA2884"
"4860","CK079SA2886"
"4861","CK079SA2887"
"4862","CK079SA2888"
"4863","CK079SA2890"
"4864","CK079SA2891"
"4865","CK079SA2894"
"4866","CK079SA2902"
"4867","CK079SA2903"
"4868","CK079SA2904"
"4869","CK079SA2909"
"4870","CK079SA2912"
"4871","CK079SA2914"
"4872","CK079SA2922"
"4873","CK079SA2926"
"4874","CK079SA2927"
"4875","CK079SA2929"
"4876","CK079SA2931"
"4877","CK079SA2933"
"4878","CK079SA2937"
"4879","CK079SA2938"
"4880","CK079SA2939"
"4881","CK079SA2940"
"4882","CK079SA2948"
"4883","CK079SA2949"
"4884","CK079SA2950"
"4885","CK079SA2951"
"4886","CK079SA2956"
"4887","CK079SA2961"
"4888","CK079SA2964"
"4889","CK079SA2965"
"4890","CK079SA2966"
"4891","CK079SA2967"
"4892","CK079SA2968"
"4893","CK079SA2969"
"4894","CK079SA2970"
"4895","CK079SA2973"
"4896","CK079SA2975"
"4897","CK079SA2977"
"4898","CK079SA2981"
"4899","CK079SA2982"
"4900","CK079SA2985"
"4901","CK079SA2986"
"4902","CK079SA2987"
"4903","CK079SA2988"
"4904","CK079SA2989"
"4905","CK079SA2990"
"4906","CK079SA2991"
"4907","CK079SA2994"
"4908","CK079SA2995"
"4909","CK079SA2996"
"4910","CK079SA2999"
"4911","CK079SA3000"
"4912","CK079SA3003"
"4913","CK079SA3006"
"4914","CK079SA3007"
"4915","CK079SA3008"
"4916","CK079SA3009"
"4917","CK079SA3011"
"4918","CK079SA3013"
"4919","CK079SA3015"
"4920","CK079SA3016"
"4921","CK079SA3017"
"4922","CK079SA3020"
"4923","CK079SA3021"
"4924","CK079SA3022"
"4925","CK079SA3023"
"4926","CK079SA3026"
"4927","CK079SA3032"
"4928","CK079SA3034"
"4929","CK079SA3035"
"4930","CK079SA3036"
"4931","CK079SA3037"
"4932","CK079SA3038"
"4933","CK079SA3040"
"4934","CK079SA3042"
"4935","CK079SA3043"
"4936","CK079SA3044"
"4937","CK079SA3049"
"4938","CK079SA3050"
"4939","CK079SA3052"
"4940","CK079SA3054"
"4941","CK079SA3060"
"4942","CK079SA3065"
"4943","CK079SA3066"
"4944","CK079SA3071"
"4945","CK079SA3075"
"4946","CK079SA3078"
"4947","CK079SA3081"
"4948","CK079SA3083"
"4949","CK079SA3085"
"4950","CK079SA3086"
"4951","CK079SA3089"
"4952","CK079SA3090"
"4953","CK079SA3091"
"4954","CK079SA3094"
"4955","CK079SA3096"
"4956","CK079SA3097"
"4957","CK079SA3099"
"4958","CK079SA3108"
"4959","CK079SA3110"
"4960","CK079SA3111"
"4961","CK079SA3113"
"4962","CK079SA3117"
"4963","CK079SA3124"
"4964","CK079SA3126"
"4965","CK079SA3128"
"4966","CK079SA3129"
"4967","CK079SA3130"
"4968","CK079SA3131"
"4969","CK079SA3132"
"4970","CK079SA3133"
"4971","CK079SA3134"
"4972","CK079SA3135"
"4973","CK079SA3137"
"4974","CK079SA3138"
"4975","CK079SA3140"
"4976","CK079SA3141"
"4977","CK079SA3143"
"4978","CK079SA3144"
"4979","CK079SA3145"
"4980","CK079SA3147"
"4981","CK079SA3148"
"4982","CK079SA3151"
"4983","CK079SA3152"
"4984","CK079SA3153"
"4985","CK079SA3154"
"4986","CK079SA3156"
"4987","CK079SA3157"
"4988","CK079SA3161"
"4989","CK079SA3162"
"4990","CK079SA3164"
"4991","CK079SA3167"
"4992","CK079SA3168"
"4993","CK079SA3171"
"4994","CK079SA3172"
"4995","CK079SA3173"
"4996","CK079SA3174"
"4997","CK079SA3175"
"4998","CK079SA3176"
"4999","CK079SA3177"
"5000","CK079SA3180"
"5001","CK079SA3181"
"5002","CK079SA3182"
"5003","CK079SA3184"
"5004","CK079SA3186"
"5005","CK079SA3187"
"5006","CK079SA3188"
"5007","CK079SA3189"
"5008","CK079SA3190"
"5009","CK079SA3191"
"5010","CK079SA3192"
"5011","CK079SA3193"
"5012","CK079SA3194"
"5013","CK079SA3195"
"5014","CK079SA3196"
"5015","CK079SA3198"
"5016","CK079SA3199"
"5017","CK079SA3201"
"5018","CK079SA3203"
"5019","CK079SA3204"
"5020","CK079SA3205"
"5021","CK079SA3209"
"5022","CK079SA3210"
"5023","CK079SA3211"
"5024","CK079SA3212"
"5025","CK079SA3213"
"5026","CK079SA3215"
"5027","CK079SA3216"
"5028","CK079SA3217"
"5029","CK079SA3218"
"5030","CK079SA3221"
"5031","CK079SA3222"
"5032","CK079SA3225"
"5033","CK079SA3229"
"5034","CK079SA3230"
"5035","CK079SA3231"
"5036","CK079SA3233"
"5037","CK079SA3236"
"5038","CK079SA3237"
"5039","CK079SA3238"
"5040","CK079SA3239"
"5041","CK079SA3241"
"5042","CK079SA3244"
"5043","CK079SA3245"
"5044","CK079SA3249"
"5045","CK079SA3256"
"5046","CK079SA3257"
"5047","CK079SA3258"
"5048","CK079SA3260"
"5049","CK079SA3261"
"5050","CK079SA3263"
"5051","CK079SA3264"
"5052","CK079SA3273"
"5053","CK079SA3274"
"5054","CK079SA3275"
"5055","CK079SA3277"
"5056","CK079SA3278"
"5057","CK079SA3279"
"5058","CK079SA3281"
"5059","CK079SA3284"
"5060","CK079SA3286"
"5061","CK079SA3287"
"5062","CK079SA3288"
"5063","CK079SA3291"
"5064","CK079SA3295"
"5065","CK079SA3299"
"5066","CK079SA3300"
"5067","CK079SA3302"
"5068","CK079SA3303"
"5069","CK079SA3304"
"5070","CK079SA3308"
"5071","CK079SA3310"
"5072","CK079SA3311"
"5073","CK079SA3314"
"5074","CK079SA3315"
"5075","CK079SA3320"
"5076","CK079SA3321"
"5077","CK079SA3322"
"5078","CK079SA3323"
"5079","CK079SA3327"
"5080","CK079SA3328"
"5081","CK079SA3329"
"5082","CK079SA3330"
"5083","CK079SA3332"
"5084","CK079SA3334"
"5085","CK079SA3335"
"5086","CK079SA3338"
"5087","CK079SA3340"
"5088","CK079SA3342"
"5089","CK079SA3348"
"5090","CK079SA3349"
"5091","CK079SA3351"
"5092","CK079SA3352"
"5093","CK079SA3354"
"5094","CK079SA3355"
"5095","CK079SA3356"
"5096","CK079SA3357"
"5097","CK079SA3358"
"5098","CK079SA3359"
"5099","CK079SA3360"
"5100","CK079SA3361"
"5101","CK079SA3362"
"5102","CK079SA3363"
"5103","CK079SA3364"
"5104","CK079SA3365"
"5105","CK079SA3367"
"5106","CK079SA3368"
"5107","CK079SA3371"
"5108","CK079SA3372"
"5109","CK079SA3374"
"5110","CK079SA3375"
"5111","CK079SA3376"
"5112","CK079SA3377"
"5113","CK079SA3378"
"5114","CK079SA3379"
"5115","CK079SA3381"
"5116","CK079SA3382"
"5117","CK079SA3386"
"5118","CK079SA3387"
"5119","CK079SA3388"
"5120","CK079SA3393"
"5121","CK079SA3394"
"5122","CK079SA3395"
"5123","CK079SA3396"
"5124","CK079SA3401"
"5125","CK079SA3406"
"5126","CK079SA3407"
"5127","CK079SA3414"
"5128","CK079SA3426"
"5129","CK079SA3432"
"5130","CK079SA3438"
"5131","CK079SA3444"
"5132","CK079SA3446"
"5133","CK079SA3449"
"5134","CK079SA3453"
"5135","CK079SA3456"
"5136","CK079SA3461"
"5137","CK079SA3462"
"5138","CK079SA3465"
"5139","CK079SA3467"
"5140","CK079SA3472"
"5141","CK079SA3476"
"5142","CK079SA3480"
"5143","CK079SA3481"
"5144","CK079SA3483"
"5145","CK079SA3488"
"5146","CK079SA3490"
"5147","CK079SA3491"
"5148","CK079SA3496"
"5149","CK079SA3498"
"5150","CK079SA3502"
"5151","CK079SA3503"
"5152","CK079SA3507"
"5153","CK079SA3514"
"5154","CK079SA3516"
"5155","CK079SA3518"
"5156","CK079SA3519"
"5157","CK079SA3520"
"5158","CK079SA3522"
"5159","CK079SA3523"
"5160","CK079SA3527"
"5161","CK079SA3528"
"5162","CK079SA3529"
"5163","CK079SA3532"
"5164","CK079SA3533"
"5165","CK079SA3537"
"5166","CK079SA3542"
"5167","CK079SA3543"
"5168","CK079SA3545"
"5169","CK079SA3547"
"5170","CK079SA3548"
"5171","CK079SA3549"
"5172","CK079SA3555"
"5173","CK079SA3557"
"5174","CK079SA3558"
"5175","CK079SA3560"
"5176","CK079SA3564"
"5177","CK079SA3565"
"5178","CK079SA3566"
"5179","CK079SA3567"
"5180","CK079SA3568"
"5181","CK079SA3569"
"5182","CK079SA3576"
"5183","CK079SA3579"
"5184","CK079SA3580"
"5185","CK079SA3584"
"5186","CK079SA3590"
"5187","CK079SA3611"
"5188","CK079SA3616"
"5189","CK079SA3622"
"5190","CK079SA3628"
"5191","CK079SA3637"
"5192","CK079SA3645"
"5193","CK079SA3651"
"5194","CK079SA3655"
"5195","CK079SA3656"
"5196","CK079SA3659"
"5197","CK079SA3663"
"5198","CK079SA3667"
"5199","CK079SA3669"
"5200","CK079SA3671"
"5201","CK079SA3673"
"5202","CK079SA3674"
"5203","CK079SA3675"
"5204","CK079SA3676"
"5205","CK079SA3679"
"5206","CK079SA3683"
"5207","CK079SA3684"
"5208","CK079SA3685"
"5209","CK079SA3687"
"5210","CK079SA3690"
"5211","CK079SA3691"
"5212","CK079SA3692"
"5213","CK079SA3698"
"5214","CK079SA3700"
"5215","CK079SA3707"
"5216","CK079SA3709"
"5217","CK079SA3711"
"5218","CK079SA3716"
"5219","CK079SA3717"
"5220","CK079SA3720"
"5221","CK079SA3721"
"5222","CK079SA3722"
"5223","CK079SA3729"
"5224","CK079SA3731"
"5225","CK079SA3734"
"5226","CK079SA3737"
"5227","CK079SA3740"
"5228","CK079SA3741"
"5229","CK079SA3742"
"5230","CK079SA3743"
"5231","CK079SA3751"
"5232","CK079SA3752"
"5233","CK079SA3754"
"5234","CK079SA3755"
"5235","CK079SA3756"
"5236","CK079SA3758"
"5237","CK079SA3759"
"5238","CK079SA3760"
"5239","CK079SA3761"
"5240","CK079SA3765"
"5241","CK079SA3768"
"5242","CK079SA3770"
"5243","CK079SA3771"
"5244","CK079SA3774"
"5245","CK079SA3775"
"5246","CK079SA3778"
"5247","CK079SA3780"
"5248","CK079SA3782"
"5249","CK079SA3783"
"5250","CK079SA3784"
"5251","CK079SA3787"
"5252","CK079SA3788"
"5253","CK079SA3790"
"5254","CK079SA3792"
"5255","CK079SA3796"
"5256","CK079SA3797"
"5257","CK079SA3798"
"5258","CK079SA3799"
"5259","CK079SA3800"
"5260","CK079SA3801"
"5261","CK079SA3803"
"5262","CK079SA3805"
"5263","CK079SA3808"
"5264","CK079SA3809"
"5265","CK079SA3810"
"5266","CK079SA3811"
"5267","CK079SA3812"
"5268","CK079SA3814"
"5269","CK079SA3815"
"5270","CK079SA3816"
"5271","CK079SA3817"
"5272","CK079SA3818"
"5273","CK079SA3819"
"5274","CK079SA3821"
"5275","CK079SA3822"
"5276","CK079SA3824"
"5277","CK079SA3825"
"5278","CK079SA3826"
"5279","CK079SA3827"
"5280","CK079SA3828"
"5281","CK079SA3831"
"5282","CK079SA3833"
"5283","CK079SA3835"
"5284","CK079SA3836"
"5285","CK079SA3837"
"5286","CK079SA3838"
"5287","CK079SA3839"
"5288","CK079SA3844"
"5289","CK079SA3847"
"5290","CK079SA3848"
"5291","CK079SA3849"
"5292","CK079SA3850"
"5293","CK079SA3853"
"5294","CK079SA3854"
"5295","CK079SA3855"
"5296","CK079SA3859"
"5297","CK079SA3860"
"5298","CK079SA3861"
"5299","CK079SA3866"
"5300","CK079SA3868"
"5301","CK079SA3877"
"5302","CK079SA3880"
"5303","CK079SA3881"
"5304","CK079SA3882"
"5305","CK079SA3883"
"5306","CK079SA3884"
"5307","CK079SA3885"
"5308","CK079SA3888"
"5309","CK079SA3889"
"5310","CK079SA3890"
"5311","CK079SA3891"
"5312","CK079SA3892"
"5313","CK079SA3893"
"5314","CK079SA3897"
"5315","CK079SA3898"
"5316","CK079SA3899"
"5317","CK079SA3900"
"5318","CK079SA3903"
"5319","CK079SA3904"
"5320","CK079SA3905"
"5321","CK079SA3906"
"5322","CK079SA3908"
"5323","CK079SA3910"
"5324","CK079SA3912"
"5325","CK079SA3913"
"5326","CK079SA3915"
"5327","CK079SA3917"
"5328","CK079SA3918"
"5329","CK079SA3921"
"5330","CK079SA3923"
"5331","CK079SA3925"
"5332","CK079SA3926"
"5333","CK079SA3927"
"5334","CK079SA3928"
"5335","CK079SA3930"
"5336","CK079SA3931"
"5337","CK079SA3932"
"5338","CK079SA3933"
"5339","CK079SA3934"
"5340","CK079SA3940"
"5341","CK079SA3941"
"5342","CK079SA3946"
"5343","CK079SA3949"
"5344","CK079SA3950"
"5345","CK079SA3951"
"5346","CK079SA3953"
"5347","CK079SA3954"
"5348","CK079SA3955"
"5349","CK079SA3959"
"5350","CK079SA3960"
"5351","CK079SA3961"
"5352","CK079SA3963"
"5353","CK079SA3964"
"5354","CK079SA3967"
"5355","CK079SA3968"
"5356","CK079SA3971"
"5357","CK079SA3972"
"5358","CK079SA3973"
"5359","CK079SA3976"
"5360","CK079SA3977"
"5361","CK079SA3978"
"5362","CK079SA3980"
"5363","CK079SA3981"
"5364","CK079SA3982"
"5365","CK079SA3987"
"5366","CK079SA3988"
"5367","CK079SA3993"
"5368","CK079SA3994"
"5369","CK079SA3995"
"5370","CK079SA3998"
"5371","CK079SA4000"
"5372","CK079SA4001"
"5373","CK079SA4002"
"5374","CK079SA4004"
"5375","CK079SA4009"
"5376","CK079SA4011"
"5377","CK079SA4012"
"5378","CK079SA4013"
"5379","CK079SA4015"
"5380","CK079SA4016"
"5381","CK079SA4017"
"5382","CK079SA4018"
"5383","CK079SA4019"
"5384","CK079SA4020"
"5385","CK079SA4022"
"5386","CK079SA4023"
"5387","CK079SA4024"
"5388","CK079SA4025"
"5389","CK079SA4027"
"5390","CK079SA4028"
"5391","CK079SA4029"
"5392","CK079SA4030"
"5393","CK079SA4031"
"5394","CK079SA4032"
"5395","CK079SA4033"
"5396","CK079SA4034"
"5397","CK079SA4035"
"5398","CK079SA4038"
"5399","CK079SA4042"
"5400","CK079SA4052"
"5401","CK079SA4057"
"5402","CK079SA4069"
"5403","CK079SA4074"
"5404","CK079SA4077"
"5405","CK079SA4078"
"5406","CK079SA4079"
"5407","CK079SA4082"
"5408","CK079SA4088"
"5409","CK079SA4091"
"5410","CK079SA4096"
"5411","CK079SA4097"
"5412","CK079SA4098"
"5413","CK079SA4099"
"5414","CK079SA4100"
"5415","CK079SA4101"
"5416","CK079SA4102"
"5417","CK079SA4107"
"5418","CK079SA4108"
"5419","CK079SA4110"
"5420","CK079SA4113"
"5421","CK079SA4114"
"5422","CK079SA4115"
"5423","CK079SA4116"
"5424","CK079SA4117"
"5425","CK079SA4118"
"5426","CK079SA4119"
"5427","CK079SA4123"
"5428","CK079SA4124"
"5429","CK079SA4125"
"5430","CK079SA4126"
"5431","CK079SA4127"
"5432","CK079SA4128"
"5433","CK079SA4129"
"5434","CK079SA4131"
"5435","CK079SA4133"
"5436","CK079SA4137"
"5437","CK079SA4138"
"5438","CK079SA4139"
